Electoral District Number/Numéro de circonscription,Electoral District Name_English/Nom de circonscription_Anglais,Electoral District Name_French/Nom de circonscription_Français,Polling Station Number/Numéro du bureau de scrutin,Polling Station Name/Nom du bureau de scrutin,Void Poll Indicator/Indicateur de bureau supprimé,No Poll Held Indicator/Indicateur de bureau sans scrutin,Merge With/Fusionné avec,Rejected Ballots for Polling Station/Bulletins rejetés du bureau,Electors for Polling Station/Électeurs du bureau,Candidate’s Family Name/Nom de famille du candidat,Candidate’s Middle Name/Second prénom du candidat,Candidate’s First Name/Prénom du candidat,Political Affiliation Name_English/Appartenance politique_Anglais,Political Affiliation Name_French/Appartenance politique_Français,Incumbent Indicator/Indicateur_Candidat sortant,Elected Candidate Indicator/Indicateur du candidat élu,Candidate Poll Votes Count/Votes du candidat pour le bureau
35008,"Brampton Centre","Brampton-Centre"," 35","Brampton",N,N,"",0,499,"Gosal","","Bal","Conservative","Conservateur",Y,N,57
35008,"Brampton Centre","Brampton-Centre"," 35","Brampton",N,N,"",0,499,"Keenan","","Rosemary","NDP-New Democratic Party","NPD-Nouveau Parti démocratique",N,N,21
35008,"Brampton Centre","Brampton-Centre"," 35","Brampton",N,N,"",0,499,"Sangha","","Ramesh","Liberal","Libéral",N,Y,141
35008,"Brampton Centre","Brampton-Centre"," 36A","Brampton",N,N,"",0,428,"Bottcher","","Saul Marquard T.","Green Party","Parti Vert",N,N,2
35008,"Brampton Centre","Brampton-Centre"," 36A","Brampton",N,N,"",0,428,"Chilelli","","Frank","Marxist-Leninist","Marxiste-Léniniste",N,N,2
35008,"Brampton Centre","Brampton-Centre"," 36A","Brampton",N,N,"",0,428,"Gosal","","Bal","Conservative","Conservateur",Y,N,49
35008,"Brampton Centre","Brampton-Centre"," 36A","Brampton",N,N,"",0,428,"Keenan","","Rosemary","NDP-New Democratic Party","NPD-Nouveau Parti démocratique",N,N,28
35008,"Brampton Centre","Brampton-Centre"," 36A","Brampton",N,N,"",0,428,"Sangha","","Ramesh","Liberal","Libéral",N,Y,115
35008,"Brampton Centre","Brampton-Centre"," 36B","Brampton",N,N,"",1,50,"Bottcher","","Saul Marquard T.","Green Party","Parti Vert",N,N,1
35008,"Brampton Centre","Brampton-Centre"," 36B","Brampton",N,N,"",1,50,"Chilelli","","Frank","Marxist-Leninist","Marxiste-Léniniste",N,N,1
35008,"Brampton Centre","Brampton-Centre"," 36B","Brampton",N,N,"",1,50,"Gosal","","Bal","Conservative","Conservateur",Y,N,12
35008,"Brampton Centre","Brampton-Centre"," 36B","Brampton",N,N,"",1,50,"Keenan","","Rosemary","NDP-New Democratic Party","NPD-Nouveau Parti démocratique",N,N,4
35008,"Brampton Centre","Brampton-Centre"," 36B","Brampton",N,N,"",1,50,"Sangha","","Ramesh","Liberal","Libéral",N,Y,20
35008,"Brampton Centre","Brampton-Centre"," 37","Brampton",N,N,"",1,419,"Bottcher","","Saul Marquard T.","Green Party","Parti Vert",N,N,5
35008,"Brampton Centre","Brampton-Centre"," 37","Brampton",N,N,"",1,419,"Chilelli","","Frank","Marxist-Leninist","Marxiste-Léniniste",N,N,0
35008,"Brampton Centre","Brampton-Centre"," 37","Brampton",N,N,"",1,419,"Gosal","","Bal","Conservative","Conservateur",Y,N,64
35008,"Brampton Centre","Brampton-Centre"," 37","Brampton",N,N,"",1,419,"Keenan","","Rosemary","NDP-New Democratic Party","NPD-Nouveau Parti démocratique",N,N,36
35008,"Brampton Centre","Brampton-Centre"," 37","Brampton",N,N,"",1,419,"Sangha","","Ramesh","Liberal","Libéral",N,Y,92
35008,"Brampton Centre","Brampton-Centre"," 38","Brampton",N,N,"",0,354,"Bottcher","","Saul Marquard T.","Green Party","Parti Vert",N,N,7
35008,"Brampton Centre","Brampton-Centre"," 38","Brampton",N,N,"",0,354,"Chilelli","","Frank","Marxist-Leninist","Marxiste-Léniniste",N,N,1
35008,"Brampton Centre","Brampton-Centre"," 38","Brampton",N,N,"",0,354,"Gosal","","Bal","Conservative","Conservateur",Y,N,44
35008,"Brampton Centre","Brampton-Centre"," 38","Brampton",N,N,"",0,354,"Keenan","","Rosemary","NDP-New Democratic Party","NPD-Nouveau Parti démocratique",N,N,20
35008,"Brampton Centre","Brampton-Centre"," 38","Brampton",N,N,"",0,354,"Sangha","","Ramesh","Liberal","Libéral",N,Y,54
35008,"Brampton Centre","Brampton-Centre"," 39","Brampton",N,N,"",1,312,"Bottcher","","Saul Marquard T.","Green Party","Parti Vert",N,N,1
35008,"Brampton Centre","Brampton-Centre"," 39","Brampton",N,N,"",1,312,"Chilelli","","Frank","Marxist-Leninist","Marxiste-Léniniste",N,N,0
35008,"Brampton Centre","Brampton-Centre"," 39","Brampton",N,N,"",1,312,"Gosal","","Bal","Conservative","Conservateur",Y,N,60
35008,"Brampton Centre","Brampton-Centre"," 39","Brampton",N,N,"",1,312,"Keenan","","Rosemary","NDP-New Democratic Party","NPD-Nouveau Parti démocratique",N,N,29
35008,"Brampton Centre","Brampton-Centre"," 39","Brampton",N,N,"",1,312,"Sangha","","Ramesh","Liberal","Libéral",N,Y,55
35008,"Brampton Centre","Brampton-Centre"," 40","Brampton",N,N,"",1,346,"Bottcher","","Saul Marquard T.","Green Party","Parti Vert",N,N,3
35008,"Brampton Centre","Brampton-Centre"," 40","Brampton",N,N,"",1,346,"Chilelli","","Frank","Marxist-Leninist","Marxiste-Léniniste",N,N,0
35008,"Brampton Centre","Brampton-Centre"," 40","Brampton",N,N,"",1,346,"Gosal","","Bal","Conservative","Conservateur",Y,N,49
35008,"Brampton Centre","Brampton-Centre"," 40","Brampton",N,N,"",1,346,"Keenan","","Rosemary","NDP-New Democratic Party","NPD-Nouveau Parti démocratique",N,N,25
35008,"Brampton Centre","Brampton-Centre"," 40","Brampton",N,N,"",1,346,"Sangha","","Ramesh","Liberal","Libéral",N,Y,74
35008,"Brampton Centre","Brampton-Centre"," 41","Brampton",N,N,"",1,371,"Bottcher","","Saul Marquard T.","Green Party","Parti Vert",N,N,2
35008,"Brampton Centre","Brampton-Centre"," 41","Brampton",N,N,"",1,371,"Chilelli","","Frank","Marxist-Leninist","Marxiste-Léniniste",N,N,2
35008,"Brampton Centre","Brampton-Centre"," 41","Brampton",N,N,"",1,371,"Gosal","","Bal","Conservative","Conservateur",Y,N,29
35008,"Brampton Centre","Brampton-Centre"," 41","Brampton",N,N,"",1,371,"Keenan","","Rosemary","NDP-New Democratic Party","NPD-Nouveau Parti démocratique",N,N,22
35008,"Brampton Centre","Brampton-Centre"," 41","Brampton",N,N,"",1,371,"Sangha","","Ramesh","Liberal","Libéral",N,Y,105
35008,"Brampton Centre","Brampton-Centre"," 42","Brampton",N,N,"",3,545,"Bottcher","","Saul Marquard T.","Green Party","Parti Vert",N,N,6
35008,"Brampton Centre","Brampton-Centre"," 42","Brampton",N,N,"",3,545,"Chilelli","","Frank","Marxist-Leninist","Marxiste-Léniniste",N,N,2
35008,"Brampton Centre","Brampton-Centre"," 42","Brampton",N,N,"",3,545,"Gosal","","Bal","Conservative","Conservateur",Y,N,41
35008,"Brampton Centre","Brampton-Centre"," 42","Brampton",N,N,"",3,545,"Keenan","","Rosemary","NDP-New Democratic Party","NPD-Nouveau Parti démocratique",N,N,24
35008,"Brampton Centre","Brampton-Centre"," 42","Brampton",N,N,"",3,545,"Sangha","","Ramesh","Liberal","Libéral",N,Y,133
35008,"Brampton Centre","Brampton-Centre"," 43","Brampton",N,N,"",1,347,"Bottcher","","Saul Marquard T.","Green Party","Parti Vert",N,N,1
35008,"Brampton Centre","Brampton-Centre"," 43","Brampton",N,N,"",1,347,"Chilelli","","Frank","Marxist-Leninist","Marxiste-Léniniste",N,N,1
35008,"Brampton Centre","Brampton-Centre"," 43","Brampton",N,N,"",1,347,"Gosal","","Bal","Conservative","Conservateur",Y,N,38
35008,"Brampton Centre","Brampton-Centre"," 43","Brampton",N,N,"",1,347,"Keenan","","Rosemary","NDP-New Democratic Party","NPD-Nouveau Parti démocratique",N,N,18
35008,"Brampton Centre","Brampton-Centre"," 43","Brampton",N,N,"",1,347,"Sangha","","Ramesh","Liberal","Libéral",N,Y,89
35008,"Brampton Centre","Brampton-Centre"," 44","Brampton",N,N,"",2,353,"Bottcher","","Saul Marquard T.","Green Party","Parti Vert",N,N,3
35008,"Brampton Centre","Brampton-Centre"," 44","Brampton",N,N,"",2,353,"Chilelli","","Frank","Marxist-Leninist","Marxiste-Léniniste",N,N,1
35008,"Brampton Centre","Brampton-Centre"," 44","Brampton",N,N,"",2,353,"Gosal","","Bal","Conservative","Conservateur",Y,N,63
35008,"Brampton Centre","Brampton-Centre"," 44","Brampton",N,N,"",2,353,"Keenan","","Rosemary","NDP-New Democratic Party","NPD-Nouveau Parti démocratique",N,N,22
35008,"Brampton Centre","Brampton-Centre"," 44","Brampton",N,N,"",2,353,"Sangha","","Ramesh","Liberal","Libéral",N,Y,83
35008,"Brampton Centre","Brampton-Centre"," 45","Brampton",N,N,"",2,376,"Bottcher","","Saul Marquard T.","Green Party","Parti Vert",N,N,7
35008,"Brampton Centre","Brampton-Centre"," 45","Brampton",N,N,"",2,376,"Chilelli","","Frank","Marxist-Leninist","Marxiste-Léniniste",N,N,0
35008,"Brampton Centre","Brampton-Centre"," 45","Brampton",N,N,"",2,376,"Gosal","","Bal","Conservative","Conservateur",Y,N,71
35008,"Brampton Centre","Brampton-Centre"," 45","Brampton",N,N,"",2,376,"Keenan","","Rosemary","NDP-New Democratic Party","NPD-Nouveau Parti démocratique",N,N,41
35008,"Brampton Centre","Brampton-Centre"," 45","Brampton",N,N,"",2,376,"Sangha","","Ramesh","Liberal","Libéral",N,Y,73
35008,"Brampton Centre","Brampton-Centre"," 46","Brampton",N,N,"",0,421,"Bottcher","","Saul Marquard T.","Green Party","Parti Vert",N,N,5
35008,"Brampton Centre","Brampton-Centre"," 46","Brampton",N,N,"",0,421,"Chilelli","","Frank","Marxist-Leninist","Marxiste-Léniniste",N,N,0
35008,"Brampton Centre","Brampton-Centre"," 46","Brampton",N,N,"",0,421,"Gosal","","Bal","Conservative","Conservateur",Y,N,63
35008,"Brampton Centre","Brampton-Centre"," 46","Brampton",N,N,"",0,421,"Keenan","","Rosemary","NDP-New Democratic Party","NPD-Nouveau Parti démocratique",N,N,39
35008,"Brampton Centre","Brampton-Centre"," 46","Brampton",N,N,"",0,421,"Sangha","","Ramesh","Liberal","Libéral",N,Y,86
35008,"Brampton Centre","Brampton-Centre"," 47","Brampton",N,N,"",3,439,"Bottcher","","Saul Marquard T.","Green Party","Parti Vert",N,N,7
35008,"Brampton Centre","Brampton-Centre"," 47","Brampton",N,N,"",3,439,"Chilelli","","Frank","Marxist-Leninist","Marxiste-Léniniste",N,N,2
35008,"Brampton Centre","Brampton-Centre"," 47","Brampton",N,N,"",3,439,"Gosal","","Bal","Conservative","Conservateur",Y,N,59
35008,"Brampton Centre","Brampton-Centre"," 47","Brampton",N,N,"",3,439,"Keenan","","Rosemary","NDP-New Democratic Party","NPD-Nouveau Parti démocratique",N,N,23
35008,"Brampton Centre","Brampton-Centre"," 47","Brampton",N,N,"",3,439,"Sangha","","Ramesh","Liberal","Libéral",N,Y,97
35008,"Brampton Centre","Brampton-Centre"," 48","Brampton",N,N,"",0,507,"Bottcher","","Saul Marquard T.","Green Party","Parti Vert",N,N,5
35008,"Brampton Centre","Brampton-Centre"," 48","Brampton",N,N,"",0,507,"Chilelli","","Frank","Marxist-Leninist","Marxiste-Léniniste",N,N,0
35008,"Brampton Centre","Brampton-Centre"," 48","Brampton",N,N,"",0,507,"Gosal","","Bal","Conservative","Conservateur",Y,N,70
35008,"Brampton Centre","Brampton-Centre"," 48","Brampton",N,N,"",0,507,"Keenan","","Rosemary","NDP-New Democratic Party","NPD-Nouveau Parti démocratique",N,N,40
35008,"Brampton Centre","Brampton-Centre"," 48","Brampton",N,N,"",0,507,"Sangha","","Ramesh","Liberal","Libéral",N,Y,97
35008,"Brampton Centre","Brampton-Centre"," 49","Brampton",N,N,"",1,482,"Bottcher","","Saul Marquard T.","Green Party","Parti Vert",N,N,9
35008,"Brampton Centre","Brampton-Centre"," 49","Brampton",N,N,"",1,482,"Chilelli","","Frank","Marxist-Leninist","Marxiste-Léniniste",N,N,0
35008,"Brampton Centre","Brampton-Centre"," 49","Brampton",N,N,"",1,482,"Gosal","","Bal","Conservative","Conservateur",Y,N,83
35008,"Brampton Centre","Brampton-Centre"," 49","Brampton",N,N,"",1,482,"Keenan","","Rosemary","NDP-New Democratic Party","NPD-Nouveau Parti démocratique",N,N,37
35008,"Brampton Centre","Brampton-Centre"," 49","Brampton",N,N,"",1,482,"Sangha","","Ramesh","Liberal","Libéral",N,Y,108
35008,"Brampton Centre","Brampton-Centre"," 50","Brampton",N,N,"",1,315,"Bottcher","","Saul Marquard T.","Green Party","Parti Vert",N,N,2
35008,"Brampton Centre","Brampton-Centre"," 50","Brampton",N,N,"",1,315,"Chilelli","","Frank","Marxist-Leninist","Marxiste-Léniniste",N,N,0
35008,"Brampton Centre","Brampton-Centre"," 50","Brampton",N,N,"",1,315,"Gosal","","Bal","Conservative","Conservateur",Y,N,63
35008,"Brampton Centre","Brampton-Centre"," 50","Brampton",N,N,"",1,315,"Keenan","","Rosemary","NDP-New Democratic Party","NPD-Nouveau Parti démocratique",N,N,24
35008,"Brampton Centre","Brampton-Centre"," 50","Brampton",N,N,"",1,315,"Sangha","","Ramesh","Liberal","Libéral",N,Y,64
35008,"Brampton Centre","Brampton-Centre"," 51","Brampton",N,N,"",2,357,"Bottcher","","Saul Marquard T.","Green Party","Parti Vert",N,N,2
35008,"Brampton Centre","Brampton-Centre"," 51","Brampton",N,N,"",2,357,"Chilelli","","Frank","Marxist-Leninist","Marxiste-Léniniste",N,N,0
35008,"Brampton Centre","Brampton-Centre"," 51","Brampton",N,N,"",2,357,"Gosal","","Bal","Conservative","Conservateur",Y,N,59
35008,"Brampton Centre","Brampton-Centre"," 51","Brampton",N,N,"",2,357,"Keenan","","Rosemary","NDP-New Democratic Party","NPD-Nouveau Parti démocratique",N,N,23
35008,"Brampton Centre","Brampton-Centre"," 51","Brampton",N,N,"",2,357,"Sangha","","Ramesh","Liberal","Libéral",N,Y,80
35008,"Brampton Centre","Brampton-Centre"," 52","Brampton",N,N,"",0,354,"Bottcher","","Saul Marquard T.","Green Party","Parti Vert",N,N,2
35008,"Brampton Centre","Brampton-Centre"," 52","Brampton",N,N,"",0,354,"Chilelli","","Frank","Marxist-Leninist","Marxiste-Léniniste",N,N,8
35008,"Brampton Centre","Brampton-Centre"," 52","Brampton",N,N,"",0,354,"Gosal","","Bal","Conservative","Conservateur",Y,N,71
35008,"Brampton Centre","Brampton-Centre"," 52","Brampton",N,N,"",0,354,"Keenan","","Rosemary","NDP-New Democratic Party","NPD-Nouveau Parti démocratique",N,N,23
35008,"Brampton Centre","Brampton-Centre"," 52","Brampton",N,N,"",0,354,"Sangha","","Ramesh","Liberal","Libéral",N,Y,87
35008,"Brampton Centre","Brampton-Centre"," 53","Brampton",N,N,"",0,381,"Bottcher","","Saul Marquard T.","Green Party","Parti Vert",N,N,1
35008,"Brampton Centre","Brampton-Centre"," 53","Brampton",N,N,"",0,381,"Chilelli","","Frank","Marxist-Leninist","Marxiste-Léniniste",N,N,0
35008,"Brampton Centre","Brampton-Centre"," 53","Brampton",N,N,"",0,381,"Gosal","","Bal","Conservative","Conservateur",Y,N,51
35008,"Brampton Centre","Brampton-Centre"," 53","Brampton",N,N,"",0,381,"Keenan","","Rosemary","NDP-New Democratic Party","NPD-Nouveau Parti démocratique",N,N,28
35008,"Brampton Centre","Brampton-Centre"," 53","Brampton",N,N,"",0,381,"Sangha","","Ramesh","Liberal","Libéral",N,Y,84
35008,"Brampton Centre","Brampton-Centre"," 54","Brampton",N,N,"",0,273,"Bottcher","","Saul Marquard T.","Green Party","Parti Vert",N,N,4
35008,"Brampton Centre","Brampton-Centre"," 54","Brampton",N,N,"",0,273,"Chilelli","","Frank","Marxist-Leninist","Marxiste-Léniniste",N,N,1
35008,"Brampton Centre","Brampton-Centre"," 54","Brampton",N,N,"",0,273,"Gosal","","Bal","Conservative","Conservateur",Y,N,75
35008,"Brampton Centre","Brampton-Centre"," 54","Brampton",N,N,"",0,273,"Keenan","","Rosemary","NDP-New Democratic Party","NPD-Nouveau Parti démocratique",N,N,27
35008,"Brampton Centre","Brampton-Centre"," 54","Brampton",N,N,"",0,273,"Sangha","","Ramesh","Liberal","Libéral",N,Y,53
35008,"Brampton Centre","Brampton-Centre"," 55","Brampton",N,N,"",1,424,"Bottcher","","Saul Marquard T.","Green Party","Parti Vert",N,N,6
35008,"Brampton Centre","Brampton-Centre"," 55","Brampton",N,N,"",1,424,"Chilelli","","Frank","Marxist-Leninist","Marxiste-Léniniste",N,N,0
35008,"Brampton Centre","Brampton-Centre"," 55","Brampton",N,N,"",1,424,"Gosal","","Bal","Conservative","Conservateur",Y,N,59
35008,"Brampton Centre","Brampton-Centre"," 55","Brampton",N,N,"",1,424,"Keenan","","Rosemary","NDP-New Democratic Party","NPD-Nouveau Parti démocratique",N,N,37
35008,"Brampton Centre","Brampton-Centre"," 55","Brampton",N,N,"",1,424,"Sangha","","Ramesh","Liberal","Libéral",N,Y,99
35008,"Brampton Centre","Brampton-Centre"," 56","Brampton",N,N,"",0,292,"Bottcher","","Saul Marquard T.","Green Party","Parti Vert",N,N,6
35008,"Brampton Centre","Brampton-Centre"," 56","Brampton",N,N,"",0,292,"Chilelli","","Frank","Marxist-Leninist","Marxiste-Léniniste",N,N,1
35008,"Brampton Centre","Brampton-Centre"," 56","Brampton",N,N,"",0,292,"Gosal","","Bal","Conservative","Conservateur",Y,N,47
35008,"Brampton Centre","Brampton-Centre"," 56","Brampton",N,N,"",0,292,"Keenan","","Rosemary","NDP-New Democratic Party","NPD-Nouveau Parti démocratique",N,N,20
35008,"Brampton Centre","Brampton-Centre"," 56","Brampton",N,N,"",0,292,"Sangha","","Ramesh","Liberal","Libéral",N,Y,50
35008,"Brampton Centre","Brampton-Centre"," 57","Brampton",N,N,"",0,327,"Bottcher","","Saul Marquard T.","Green Party","Parti Vert",N,N,3
35008,"Brampton Centre","Brampton-Centre"," 57","Brampton",N,N,"",0,327,"Chilelli","","Frank","Marxist-Leninist","Marxiste-Léniniste",N,N,0
35008,"Brampton Centre","Brampton-Centre"," 57","Brampton",N,N,"",0,327,"Gosal","","Bal","Conservative","Conservateur",Y,N,47
35008,"Brampton Centre","Brampton-Centre"," 57","Brampton",N,N,"",0,327,"Keenan","","Rosemary","NDP-New Democratic Party","NPD-Nouveau Parti démocratique",N,N,28
35008,"Brampton Centre","Brampton-Centre"," 57","Brampton",N,N,"",0,327,"Sangha","","Ramesh","Liberal","Libéral",N,Y,85
35008,"Brampton Centre","Brampton-Centre"," 58","Brampton",N,N,"",1,506,"Bottcher","","Saul Marquard T.","Green Party","Parti Vert",N,N,8
35008,"Brampton Centre","Brampton-Centre"," 58","Brampton",N,N,"",1,506,"Chilelli","","Frank","Marxist-Leninist","Marxiste-Léniniste",N,N,0
35008,"Brampton Centre","Brampton-Centre"," 58","Brampton",N,N,"",1,506,"Gosal","","Bal","Conservative","Conservateur",Y,N,114
35008,"Brampton Centre","Brampton-Centre"," 58","Brampton",N,N,"",1,506,"Keenan","","Rosemary","NDP-New Democratic Party","NPD-Nouveau Parti démocratique",N,N,35
35008,"Brampton Centre","Brampton-Centre"," 58","Brampton",N,N,"",1,506,"Sangha","","Ramesh","Liberal","Libéral",N,Y,119
35008,"Brampton Centre","Brampton-Centre"," 59","Brampton",N,N,"",2,388,"Bottcher","","Saul Marquard T.","Green Party","Parti Vert",N,N,5
35008,"Brampton Centre","Brampton-Centre"," 59","Brampton",N,N,"",2,388,"Chilelli","","Frank","Marxist-Leninist","Marxiste-Léniniste",N,N,0
35008,"Brampton Centre","Brampton-Centre"," 59","Brampton",N,N,"",2,388,"Gosal","","Bal","Conservative","Conservateur",Y,N,69
35008,"Brampton Centre","Brampton-Centre"," 59","Brampton",N,N,"",2,388,"Keenan","","Rosemary","NDP-New Democratic Party","NPD-Nouveau Parti démocratique",N,N,16
35008,"Brampton Centre","Brampton-Centre"," 59","Brampton",N,N,"",2,388,"Sangha","","Ramesh","Liberal","Libéral",N,Y,85
35008,"Brampton Centre","Brampton-Centre"," 60","Brampton",N,N,"",1,483,"Bottcher","","Saul Marquard T.","Green Party","Parti Vert",N,N,1
35008,"Brampton Centre","Brampton-Centre"," 60","Brampton",N,N,"",1,483,"Chilelli","","Frank","Marxist-Leninist","Marxiste-Léniniste",N,N,1
35008,"Brampton Centre","Brampton-Centre"," 60","Brampton",N,N,"",1,483,"Gosal","","Bal","Conservative","Conservateur",Y,N,68
35008,"Brampton Centre","Brampton-Centre"," 60","Brampton",N,N,"",1,483,"Keenan","","Rosemary","NDP-New Democratic Party","NPD-Nouveau Parti démocratique",N,N,29
35008,"Brampton Centre","Brampton-Centre"," 60","Brampton",N,N,"",1,483,"Sangha","","Ramesh","Liberal","Libéral",N,Y,91
35008,"Brampton Centre","Brampton-Centre"," 61","Brampton",N,N,"",0,423,"Bottcher","","Saul Marquard T.","Green Party","Parti Vert",N,N,4
35008,"Brampton Centre","Brampton-Centre"," 61","Brampton",N,N,"",0,423,"Chilelli","","Frank","Marxist-Leninist","Marxiste-Léniniste",N,N,0
35008,"Brampton Centre","Brampton-Centre"," 61","Brampton",N,N,"",0,423,"Gosal","","Bal","Conservative","Conservateur",Y,N,36
35008,"Brampton Centre","Brampton-Centre"," 61","Brampton",N,N,"",0,423,"Keenan","","Rosemary","NDP-New Democratic Party","NPD-Nouveau Parti démocratique",N,N,24
35008,"Brampton Centre","Brampton-Centre"," 61","Brampton",N,N,"",0,423,"Sangha","","Ramesh","Liberal","Libéral",N,Y,93
35008,"Brampton Centre","Brampton-Centre"," 62","Brampton",N,N,"",0,344,"Bottcher","","Saul Marquard T.","Green Party","Parti Vert",N,N,3
35008,"Brampton Centre","Brampton-Centre"," 62","Brampton",N,N,"",0,344,"Chilelli","","Frank","Marxist-Leninist","Marxiste-Léniniste",N,N,1
35008,"Brampton Centre","Brampton-Centre"," 62","Brampton",N,N,"",0,344,"Gosal","","Bal","Conservative","Conservateur",Y,N,50
35008,"Brampton Centre","Brampton-Centre"," 62","Brampton",N,N,"",0,344,"Keenan","","Rosemary","NDP-New Democratic Party","NPD-Nouveau Parti démocratique",N,N,21
35008,"Brampton Centre","Brampton-Centre"," 62","Brampton",N,N,"",0,344,"Sangha","","Ramesh","Liberal","Libéral",N,Y,74
35008,"Brampton Centre","Brampton-Centre"," 63","Brampton",N,N,"",1,384,"Bottcher","","Saul Marquard T.","Green Party","Parti Vert",N,N,12
35008,"Brampton Centre","Brampton-Centre"," 63","Brampton",N,N,"",1,384,"Chilelli","","Frank","Marxist-Leninist","Marxiste-Léniniste",N,N,1
35008,"Brampton Centre","Brampton-Centre"," 63","Brampton",N,N,"",1,384,"Gosal","","Bal","Conservative","Conservateur",Y,N,85
35008,"Brampton Centre","Brampton-Centre"," 63","Brampton",N,N,"",1,384,"Keenan","","Rosemary","NDP-New Democratic Party","NPD-Nouveau Parti démocratique",N,N,31
35008,"Brampton Centre","Brampton-Centre"," 63","Brampton",N,N,"",1,384,"Sangha","","Ramesh","Liberal","Libéral",N,Y,65
35008,"Brampton Centre","Brampton-Centre"," 64","Brampton",N,N,"",6,341,"Bottcher","","Saul Marquard T.","Green Party","Parti Vert",N,N,8
35008,"Brampton Centre","Brampton-Centre"," 64","Brampton",N,N,"",6,341,"Chilelli","","Frank","Marxist-Leninist","Marxiste-Léniniste",N,N,1
35008,"Brampton Centre","Brampton-Centre"," 64","Brampton",N,N,"",6,341,"Gosal","","Bal","Conservative","Conservateur",Y,N,60
35008,"Brampton Centre","Brampton-Centre"," 64","Brampton",N,N,"",6,341,"Keenan","","Rosemary","NDP-New Democratic Party","NPD-Nouveau Parti démocratique",N,N,31
35008,"Brampton Centre","Brampton-Centre"," 64","Brampton",N,N,"",6,341,"Sangha","","Ramesh","Liberal","Libéral",N,Y,70
35008,"Brampton Centre","Brampton-Centre"," 65","Brampton",N,N,"",0,294,"Bottcher","","Saul Marquard T.","Green Party","Parti Vert",N,N,3
35008,"Brampton Centre","Brampton-Centre"," 65","Brampton",N,N,"",0,294,"Chilelli","","Frank","Marxist-Leninist","Marxiste-Léniniste",N,N,2
35008,"Brampton Centre","Brampton-Centre"," 65","Brampton",N,N,"",0,294,"Gosal","","Bal","Conservative","Conservateur",Y,N,64
35008,"Brampton Centre","Brampton-Centre"," 65","Brampton",N,N,"",0,294,"Keenan","","Rosemary","NDP-New Democratic Party","NPD-Nouveau Parti démocratique",N,N,23
35008,"Brampton Centre","Brampton-Centre"," 65","Brampton",N,N,"",0,294,"Sangha","","Ramesh","Liberal","Libéral",N,Y,60
35008,"Brampton Centre","Brampton-Centre"," 66A","Brampton",N,N,"",0,339,"Bottcher","","Saul Marquard T.","Green Party","Parti Vert",N,N,14
35008,"Brampton Centre","Brampton-Centre"," 66A","Brampton",N,N,"",0,339,"Chilelli","","Frank","Marxist-Leninist","Marxiste-Léniniste",N,N,2
35008,"Brampton Centre","Brampton-Centre"," 66A","Brampton",N,N,"",0,339,"Gosal","","Bal","Conservative","Conservateur",Y,N,53
35008,"Brampton Centre","Brampton-Centre"," 66A","Brampton",N,N,"",0,339,"Keenan","","Rosemary","NDP-New Democratic Party","NPD-Nouveau Parti démocratique",N,N,31
35008,"Brampton Centre","Brampton-Centre"," 66A","Brampton",N,N,"",0,339,"Sangha","","Ramesh","Liberal","Libéral",N,Y,53
35008,"Brampton Centre","Brampton-Centre"," 66B","Brampton",N,N,"",1,228,"Bottcher","","Saul Marquard T.","Green Party","Parti Vert",N,N,5
35008,"Brampton Centre","Brampton-Centre"," 66B","Brampton",N,N,"",1,228,"Chilelli","","Frank","Marxist-Leninist","Marxiste-Léniniste",N,N,0
35008,"Brampton Centre","Brampton-Centre"," 66B","Brampton",N,N,"",1,228,"Gosal","","Bal","Conservative","Conservateur",Y,N,24
35008,"Brampton Centre","Brampton-Centre"," 66B","Brampton",N,N,"",1,228,"Keenan","","Rosemary","NDP-New Democratic Party","NPD-Nouveau Parti démocratique",N,N,25
35008,"Brampton Centre","Brampton-Centre"," 66B","Brampton",N,N,"",1,228,"Sangha","","Ramesh","Liberal","Libéral",N,Y,80
35008,"Brampton Centre","Brampton-Centre"," 67","Brampton",N,N,"",0,454,"Bottcher","","Saul Marquard T.","Green Party","Parti Vert",N,N,5
35008,"Brampton Centre","Brampton-Centre"," 67","Brampton",N,N,"",0,454,"Chilelli","","Frank","Marxist-Leninist","Marxiste-Léniniste",N,N,0
35008,"Brampton Centre","Brampton-Centre"," 67","Brampton",N,N,"",0,454,"Gosal","","Bal","Conservative","Conservateur",Y,N,56
35008,"Brampton Centre","Brampton-Centre"," 67","Brampton",N,N,"",0,454,"Keenan","","Rosemary","NDP-New Democratic Party","NPD-Nouveau Parti démocratique",N,N,23
35008,"Brampton Centre","Brampton-Centre"," 67","Brampton",N,N,"",0,454,"Sangha","","Ramesh","Liberal","Libéral",N,Y,134
35008,"Brampton Centre","Brampton-Centre"," 68","Brampton",N,N,"",0,473,"Bottcher","","Saul Marquard T.","Green Party","Parti Vert",N,N,5
35008,"Brampton Centre","Brampton-Centre"," 68","Brampton",N,N,"",0,473,"Chilelli","","Frank","Marxist-Leninist","Marxiste-Léniniste",N,N,0
35008,"Brampton Centre","Brampton-Centre"," 68","Brampton",N,N,"",0,473,"Gosal","","Bal","Conservative","Conservateur",Y,N,80
35008,"Brampton Centre","Brampton-Centre"," 68","Brampton",N,N,"",0,473,"Keenan","","Rosemary","NDP-New Democratic Party","NPD-Nouveau Parti démocratique",N,N,46
