Electoral District Number/Numéro de circonscription,Electoral District Name_English/Nom de circonscription_Anglais,Electoral District Name_French/Nom de circonscription_Français,Polling Station Number/Numéro du bureau de scrutin,Polling Station Name/Nom du bureau de scrutin,Void Poll Indicator/Indicateur de bureau supprimé,No Poll Held Indicator/Indicateur de bureau sans scrutin,Merge With/Fusionné avec,Rejected Ballots for Polling Station/Bulletins rejetés du bureau,Electors for Polling Station/Électeurs du bureau,Candidate’s Family Name/Nom de famille du candidat,Candidate’s Middle Name/Second prénom du candidat,Candidate’s First Name/Prénom du candidat,Political Affiliation Name_English/Appartenance politique_Anglais,Political Affiliation Name_French/Appartenance politique_Français,Incumbent Indicator/Indicateur_Candidat sortant,Elected Candidate Indicator/Indicateur du candidat élu,Candidate Poll Votes Count/Votes du candidat pour le bureau
48027,"Medicine Hat--Cardston--Warner","Medicine Hat--Cardston--Warner"," 54","Medicine Hat",N,N,"",0,429,"Turner","","John Clayton","Independent","Indépendant",N,N,4
48027,"Medicine Hat--Cardston--Warner","Medicine Hat--Cardston--Warner"," 54","Medicine Hat",N,N,"",0,429,"Weir","","Erin","NDP-New Democratic Party","NPD-Nouveau Parti démocratique",N,N,21
48027,"Medicine Hat--Cardston--Warner","Medicine Hat--Cardston--Warner"," 55","Medicine Hat",N,N,"",0,407,"Allan","","Glen","Liberal","Libéral",N,N,48
48027,"Medicine Hat--Cardston--Warner","Medicine Hat--Cardston--Warner"," 55","Medicine Hat",N,N,"",0,407,"Hillyer","","Jim","Conservative","Conservateur",Y,Y,109
48027,"Medicine Hat--Cardston--Warner","Medicine Hat--Cardston--Warner"," 55","Medicine Hat",N,N,"",0,407,"Smith","","Brent","Green Party","Parti Vert",N,N,11
48027,"Medicine Hat--Cardston--Warner","Medicine Hat--Cardston--Warner"," 55","Medicine Hat",N,N,"",0,407,"Turner","","John Clayton","Independent","Indépendant",N,N,0
48027,"Medicine Hat--Cardston--Warner","Medicine Hat--Cardston--Warner"," 55","Medicine Hat",N,N,"",0,407,"Weir","","Erin","NDP-New Democratic Party","NPD-Nouveau Parti démocratique",N,N,24
48027,"Medicine Hat--Cardston--Warner","Medicine Hat--Cardston--Warner"," 56","Medicine Hat",N,N,"",0,362,"Allan","","Glen","Liberal","Libéral",N,N,49
48027,"Medicine Hat--Cardston--Warner","Medicine Hat--Cardston--Warner"," 56","Medicine Hat",N,N,"",0,362,"Hillyer","","Jim","Conservative","Conservateur",Y,Y,84
48027,"Medicine Hat--Cardston--Warner","Medicine Hat--Cardston--Warner"," 56","Medicine Hat",N,N,"",0,362,"Smith","","Brent","Green Party","Parti Vert",N,N,9
48027,"Medicine Hat--Cardston--Warner","Medicine Hat--Cardston--Warner"," 56","Medicine Hat",N,N,"",0,362,"Turner","","John Clayton","Independent","Indépendant",N,N,3
48027,"Medicine Hat--Cardston--Warner","Medicine Hat--Cardston--Warner"," 56","Medicine Hat",N,N,"",0,362,"Weir","","Erin","NDP-New Democratic Party","NPD-Nouveau Parti démocratique",N,N,31
48027,"Medicine Hat--Cardston--Warner","Medicine Hat--Cardston--Warner"," 57","Medicine Hat",N,N,"",2,363,"Allan","","Glen","Liberal","Libéral",N,N,44
48027,"Medicine Hat--Cardston--Warner","Medicine Hat--Cardston--Warner"," 57","Medicine Hat",N,N,"",2,363,"Hillyer","","Jim","Conservative","Conservateur",Y,Y,80
48027,"Medicine Hat--Cardston--Warner","Medicine Hat--Cardston--Warner"," 57","Medicine Hat",N,N,"",2,363,"Smith","","Brent","Green Party","Parti Vert",N,N,9
48027,"Medicine Hat--Cardston--Warner","Medicine Hat--Cardston--Warner"," 57","Medicine Hat",N,N,"",2,363,"Turner","","John Clayton","Independent","Indépendant",N,N,5
48027,"Medicine Hat--Cardston--Warner","Medicine Hat--Cardston--Warner"," 57","Medicine Hat",N,N,"",2,363,"Weir","","Erin","NDP-New Democratic Party","NPD-Nouveau Parti démocratique",N,N,35
48027,"Medicine Hat--Cardston--Warner","Medicine Hat--Cardston--Warner"," 58","Medicine Hat",N,N,"",0,394,"Allan","","Glen","Liberal","Libéral",N,N,61
48027,"Medicine Hat--Cardston--Warner","Medicine Hat--Cardston--Warner"," 58","Medicine Hat",N,N,"",0,394,"Hillyer","","Jim","Conservative","Conservateur",Y,Y,126
48027,"Medicine Hat--Cardston--Warner","Medicine Hat--Cardston--Warner"," 58","Medicine Hat",N,N,"",0,394,"Smith","","Brent","Green Party","Parti Vert",N,N,8
48027,"Medicine Hat--Cardston--Warner","Medicine Hat--Cardston--Warner"," 58","Medicine Hat",N,N,"",0,394,"Turner","","John Clayton","Independent","Indépendant",N,N,3
48027,"Medicine Hat--Cardston--Warner","Medicine Hat--Cardston--Warner"," 58","Medicine Hat",N,N,"",0,394,"Weir","","Erin","NDP-New Democratic Party","NPD-Nouveau Parti démocratique",N,N,27
48027,"Medicine Hat--Cardston--Warner","Medicine Hat--Cardston--Warner"," 59","Medicine Hat",N,N,"",0,319,"Allan","","Glen","Liberal","Libéral",N,N,51
48027,"Medicine Hat--Cardston--Warner","Medicine Hat--Cardston--Warner"," 59","Medicine Hat",N,N,"",0,319,"Hillyer","","Jim","Conservative","Conservateur",Y,Y,85
48027,"Medicine Hat--Cardston--Warner","Medicine Hat--Cardston--Warner"," 59","Medicine Hat",N,N,"",0,319,"Smith","","Brent","Green Party","Parti Vert",N,N,13
48027,"Medicine Hat--Cardston--Warner","Medicine Hat--Cardston--Warner"," 59","Medicine Hat",N,N,"",0,319,"Turner","","John Clayton","Independent","Indépendant",N,N,3
48027,"Medicine Hat--Cardston--Warner","Medicine Hat--Cardston--Warner"," 59","Medicine Hat",N,N,"",0,319,"Weir","","Erin","NDP-New Democratic Party","NPD-Nouveau Parti démocratique",N,N,25
48027,"Medicine Hat--Cardston--Warner","Medicine Hat--Cardston--Warner"," 60","Medicine Hat",N,N,"",0,388,"Allan","","Glen","Liberal","Libéral",N,N,48
48027,"Medicine Hat--Cardston--Warner","Medicine Hat--Cardston--Warner"," 60","Medicine Hat",N,N,"",0,388,"Hillyer","","Jim","Conservative","Conservateur",Y,Y,143
48027,"Medicine Hat--Cardston--Warner","Medicine Hat--Cardston--Warner"," 60","Medicine Hat",N,N,"",0,388,"Smith","","Brent","Green Party","Parti Vert",N,N,9
48027,"Medicine Hat--Cardston--Warner","Medicine Hat--Cardston--Warner"," 60","Medicine Hat",N,N,"",0,388,"Turner","","John Clayton","Independent","Indépendant",N,N,1
48027,"Medicine Hat--Cardston--Warner","Medicine Hat--Cardston--Warner"," 60","Medicine Hat",N,N,"",0,388,"Weir","","Erin","NDP-New Democratic Party","NPD-Nouveau Parti démocratique",N,N,37
48027,"Medicine Hat--Cardston--Warner","Medicine Hat--Cardston--Warner"," 61","Medicine Hat",N,N,"",0,496,"Allan","","Glen","Liberal","Libéral",N,N,91
48027,"Medicine Hat--Cardston--Warner","Medicine Hat--Cardston--Warner"," 61","Medicine Hat",N,N,"",0,496,"Hillyer","","Jim","Conservative","Conservateur",Y,Y,104
48027,"Medicine Hat--Cardston--Warner","Medicine Hat--Cardston--Warner"," 61","Medicine Hat",N,N,"",0,496,"Smith","","Brent","Green Party","Parti Vert",N,N,10
48027,"Medicine Hat--Cardston--Warner","Medicine Hat--Cardston--Warner"," 61","Medicine Hat",N,N,"",0,496,"Turner","","John Clayton","Independent","Indépendant",N,N,2
48027,"Medicine Hat--Cardston--Warner","Medicine Hat--Cardston--Warner"," 61","Medicine Hat",N,N,"",0,496,"Weir","","Erin","NDP-New Democratic Party","NPD-Nouveau Parti démocratique",N,N,56
48027,"Medicine Hat--Cardston--Warner","Medicine Hat--Cardston--Warner"," 62","Medicine Hat",N,N,"",1,442,"Allan","","Glen","Liberal","Libéral",N,N,61
48027,"Medicine Hat--Cardston--Warner","Medicine Hat--Cardston--Warner"," 62","Medicine Hat",N,N,"",1,442,"Hillyer","","Jim","Conservative","Conservateur",Y,Y,93
48027,"Medicine Hat--Cardston--Warner","Medicine Hat--Cardston--Warner"," 62","Medicine Hat",N,N,"",1,442,"Smith","","Brent","Green Party","Parti Vert",N,N,11
48027,"Medicine Hat--Cardston--Warner","Medicine Hat--Cardston--Warner"," 62","Medicine Hat",N,N,"",1,442,"Turner","","John Clayton","Independent","Indépendant",N,N,1
48027,"Medicine Hat--Cardston--Warner","Medicine Hat--Cardston--Warner"," 62","Medicine Hat",N,N,"",1,442,"Weir","","Erin","NDP-New Democratic Party","NPD-Nouveau Parti démocratique",N,N,27
48027,"Medicine Hat--Cardston--Warner","Medicine Hat--Cardston--Warner"," 63","Medicine Hat",N,N,"",0,434,"Allan","","Glen","Liberal","Libéral",N,N,55
48027,"Medicine Hat--Cardston--Warner","Medicine Hat--Cardston--Warner"," 63","Medicine Hat",N,N,"",0,434,"Hillyer","","Jim","Conservative","Conservateur",Y,Y,121
48027,"Medicine Hat--Cardston--Warner","Medicine Hat--Cardston--Warner"," 63","Medicine Hat",N,N,"",0,434,"Smith","","Brent","Green Party","Parti Vert",N,N,10
48027,"Medicine Hat--Cardston--Warner","Medicine Hat--Cardston--Warner"," 63","Medicine Hat",N,N,"",0,434,"Turner","","John Clayton","Independent","Indépendant",N,N,2
48027,"Medicine Hat--Cardston--Warner","Medicine Hat--Cardston--Warner"," 63","Medicine Hat",N,N,"",0,434,"Weir","","Erin","NDP-New Democratic Party","NPD-Nouveau Parti démocratique",N,N,22
48027,"Medicine Hat--Cardston--Warner","Medicine Hat--Cardston--Warner"," 64","Medicine Hat",N,N,"",1,410,"Allan","","Glen","Liberal","Libéral",N,N,67
48027,"Medicine Hat--Cardston--Warner","Medicine Hat--Cardston--Warner"," 64","Medicine Hat",N,N,"",1,410,"Hillyer","","Jim","Conservative","Conservateur",Y,Y,110
48027,"Medicine Hat--Cardston--Warner","Medicine Hat--Cardston--Warner"," 64","Medicine Hat",N,N,"",1,410,"Smith","","Brent","Green Party","Parti Vert",N,N,9
48027,"Medicine Hat--Cardston--Warner","Medicine Hat--Cardston--Warner"," 64","Medicine Hat",N,N,"",1,410,"Turner","","John Clayton","Independent","Indépendant",N,N,2
48027,"Medicine Hat--Cardston--Warner","Medicine Hat--Cardston--Warner"," 64","Medicine Hat",N,N,"",1,410,"Weir","","Erin","NDP-New Democratic Party","NPD-Nouveau Parti démocratique",N,N,21
48027,"Medicine Hat--Cardston--Warner","Medicine Hat--Cardston--Warner"," 65","Medicine Hat",N,N,"",2,400,"Allan","","Glen","Liberal","Libéral",N,N,52
48027,"Medicine Hat--Cardston--Warner","Medicine Hat--Cardston--Warner"," 65","Medicine Hat",N,N,"",2,400,"Hillyer","","Jim","Conservative","Conservateur",Y,Y,100
48027,"Medicine Hat--Cardston--Warner","Medicine Hat--Cardston--Warner"," 65","Medicine Hat",N,N,"",2,400,"Smith","","Brent","Green Party","Parti Vert",N,N,11
48027,"Medicine Hat--Cardston--Warner","Medicine Hat--Cardston--Warner"," 65","Medicine Hat",N,N,"",2,400,"Turner","","John Clayton","Independent","Indépendant",N,N,3
48027,"Medicine Hat--Cardston--Warner","Medicine Hat--Cardston--Warner"," 65","Medicine Hat",N,N,"",2,400,"Weir","","Erin","NDP-New Democratic Party","NPD-Nouveau Parti démocratique",N,N,19
48027,"Medicine Hat--Cardston--Warner","Medicine Hat--Cardston--Warner"," 66","Medicine Hat",N,N,"",0,422,"Allan","","Glen","Liberal","Libéral",N,N,52
48027,"Medicine Hat--Cardston--Warner","Medicine Hat--Cardston--Warner"," 66","Medicine Hat",N,N,"",0,422,"Hillyer","","Jim","Conservative","Conservateur",Y,Y,111
48027,"Medicine Hat--Cardston--Warner","Medicine Hat--Cardston--Warner"," 66","Medicine Hat",N,N,"",0,422,"Smith","","Brent","Green Party","Parti Vert",N,N,10
48027,"Medicine Hat--Cardston--Warner","Medicine Hat--Cardston--Warner"," 66","Medicine Hat",N,N,"",0,422,"Turner","","John Clayton","Independent","Indépendant",N,N,2
48027,"Medicine Hat--Cardston--Warner","Medicine Hat--Cardston--Warner"," 66","Medicine Hat",N,N,"",0,422,"Weir","","Erin","NDP-New Democratic Party","NPD-Nouveau Parti démocratique",N,N,23
48027,"Medicine Hat--Cardston--Warner","Medicine Hat--Cardston--Warner"," 67","Medicine Hat",N,N,"",0,511,"Allan","","Glen","Liberal","Libéral",N,N,47
48027,"Medicine Hat--Cardston--Warner","Medicine Hat--Cardston--Warner"," 67","Medicine Hat",N,N,"",0,511,"Hillyer","","Jim","Conservative","Conservateur",Y,Y,165
48027,"Medicine Hat--Cardston--Warner","Medicine Hat--Cardston--Warner"," 67","Medicine Hat",N,N,"",0,511,"Smith","","Brent","Green Party","Parti Vert",N,N,4
48027,"Medicine Hat--Cardston--Warner","Medicine Hat--Cardston--Warner"," 67","Medicine Hat",N,N,"",0,511,"Turner","","John Clayton","Independent","Indépendant",N,N,3
48027,"Medicine Hat--Cardston--Warner","Medicine Hat--Cardston--Warner"," 67","Medicine Hat",N,N,"",0,511,"Weir","","Erin","NDP-New Democratic Party","NPD-Nouveau Parti démocratique",N,N,32
48027,"Medicine Hat--Cardston--Warner","Medicine Hat--Cardston--Warner"," 68","Medicine Hat",N,N,"",0,412,"Allan","","Glen","Liberal","Libéral",N,N,49
48027,"Medicine Hat--Cardston--Warner","Medicine Hat--Cardston--Warner"," 68","Medicine Hat",N,N,"",0,412,"Hillyer","","Jim","Conservative","Conservateur",Y,Y,140
48027,"Medicine Hat--Cardston--Warner","Medicine Hat--Cardston--Warner"," 68","Medicine Hat",N,N,"",0,412,"Smith","","Brent","Green Party","Parti Vert",N,N,10
48027,"Medicine Hat--Cardston--Warner","Medicine Hat--Cardston--Warner"," 68","Medicine Hat",N,N,"",0,412,"Turner","","John Clayton","Independent","Indépendant",N,N,0
48027,"Medicine Hat--Cardston--Warner","Medicine Hat--Cardston--Warner"," 68","Medicine Hat",N,N,"",0,412,"Weir","","Erin","NDP-New Democratic Party","NPD-Nouveau Parti démocratique",N,N,30
48027,"Medicine Hat--Cardston--Warner","Medicine Hat--Cardston--Warner"," 69","Medicine Hat",N,N,"",1,426,"Allan","","Glen","Liberal","Libéral",N,N,64
48027,"Medicine Hat--Cardston--Warner","Medicine Hat--Cardston--Warner"," 69","Medicine Hat",N,N,"",1,426,"Hillyer","","Jim","Conservative","Conservateur",Y,Y,140
48027,"Medicine Hat--Cardston--Warner","Medicine Hat--Cardston--Warner"," 69","Medicine Hat",N,N,"",1,426,"Smith","","Brent","Green Party","Parti Vert",N,N,11
48027,"Medicine Hat--Cardston--Warner","Medicine Hat--Cardston--Warner"," 69","Medicine Hat",N,N,"",1,426,"Turner","","John Clayton","Independent","Indépendant",N,N,1
48027,"Medicine Hat--Cardston--Warner","Medicine Hat--Cardston--Warner"," 69","Medicine Hat",N,N,"",1,426,"Weir","","Erin","NDP-New Democratic Party","NPD-Nouveau Parti démocratique",N,N,28
48027,"Medicine Hat--Cardston--Warner","Medicine Hat--Cardston--Warner"," 70","Medicine Hat",N,N,"",1,438,"Allan","","Glen","Liberal","Libéral",N,N,47
48027,"Medicine Hat--Cardston--Warner","Medicine Hat--Cardston--Warner"," 70","Medicine Hat",N,N,"",1,438,"Hillyer","","Jim","Conservative","Conservateur",Y,Y,146
48027,"Medicine Hat--Cardston--Warner","Medicine Hat--Cardston--Warner"," 70","Medicine Hat",N,N,"",1,438,"Smith","","Brent","Green Party","Parti Vert",N,N,5
48027,"Medicine Hat--Cardston--Warner","Medicine Hat--Cardston--Warner"," 70","Medicine Hat",N,N,"",1,438,"Turner","","John Clayton","Independent","Indépendant",N,N,2
48027,"Medicine Hat--Cardston--Warner","Medicine Hat--Cardston--Warner"," 70","Medicine Hat",N,N,"",1,438,"Weir","","Erin","NDP-New Democratic Party","NPD-Nouveau Parti démocratique",N,N,33
48027,"Medicine Hat--Cardston--Warner","Medicine Hat--Cardston--Warner"," 71","Medicine Hat",N,N,"",0,391,"Allan","","Glen","Liberal","Libéral",N,N,46
48027,"Medicine Hat--Cardston--Warner","Medicine Hat--Cardston--Warner"," 71","Medicine Hat",N,N,"",0,391,"Hillyer","","Jim","Conservative","Conservateur",Y,Y,115
48027,"Medicine Hat--Cardston--Warner","Medicine Hat--Cardston--Warner"," 71","Medicine Hat",N,N,"",0,391,"Smith","","Brent","Green Party","Parti Vert",N,N,10
48027,"Medicine Hat--Cardston--Warner","Medicine Hat--Cardston--Warner"," 71","Medicine Hat",N,N,"",0,391,"Turner","","John Clayton","Independent","Indépendant",N,N,4
48027,"Medicine Hat--Cardston--Warner","Medicine Hat--Cardston--Warner"," 71","Medicine Hat",N,N,"",0,391,"Weir","","Erin","NDP-New Democratic Party","NPD-Nouveau Parti démocratique",N,N,30
48027,"Medicine Hat--Cardston--Warner","Medicine Hat--Cardston--Warner"," 72","Medicine Hat",N,N,"",2,397,"Allan","","Glen","Liberal","Libéral",N,N,46
48027,"Medicine Hat--Cardston--Warner","Medicine Hat--Cardston--Warner"," 72","Medicine Hat",N,N,"",2,397,"Hillyer","","Jim","Conservative","Conservateur",Y,Y,119
48027,"Medicine Hat--Cardston--Warner","Medicine Hat--Cardston--Warner"," 72","Medicine Hat",N,N,"",2,397,"Smith","","Brent","Green Party","Parti Vert",N,N,9
48027,"Medicine Hat--Cardston--Warner","Medicine Hat--Cardston--Warner"," 72","Medicine Hat",N,N,"",2,397,"Turner","","John Clayton","Independent","Indépendant",N,N,0
48027,"Medicine Hat--Cardston--Warner","Medicine Hat--Cardston--Warner"," 72","Medicine Hat",N,N,"",2,397,"Weir","","Erin","NDP-New Democratic Party","NPD-Nouveau Parti démocratique",N,N,29
48027,"Medicine Hat--Cardston--Warner","Medicine Hat--Cardston--Warner"," 73","Medicine Hat",N,N,"",0,375,"Allan","","Glen","Liberal","Libéral",N,N,46
48027,"Medicine Hat--Cardston--Warner","Medicine Hat--Cardston--Warner"," 73","Medicine Hat",N,N,"",0,375,"Hillyer","","Jim","Conservative","Conservateur",Y,Y,108
48027,"Medicine Hat--Cardston--Warner","Medicine Hat--Cardston--Warner"," 73","Medicine Hat",N,N,"",0,375,"Smith","","Brent","Green Party","Parti Vert",N,N,6
48027,"Medicine Hat--Cardston--Warner","Medicine Hat--Cardston--Warner"," 73","Medicine Hat",N,N,"",0,375,"Turner","","John Clayton","Independent","Indépendant",N,N,0
48027,"Medicine Hat--Cardston--Warner","Medicine Hat--Cardston--Warner"," 73","Medicine Hat",N,N,"",0,375,"Weir","","Erin","NDP-New Democratic Party","NPD-Nouveau Parti démocratique",N,N,40
48027,"Medicine Hat--Cardston--Warner","Medicine Hat--Cardston--Warner"," 74","Medicine Hat",N,N,"",0,353,"Allan","","Glen","Liberal","Libéral",N,N,36
48027,"Medicine Hat--Cardston--Warner","Medicine Hat--Cardston--Warner"," 74","Medicine Hat",N,N,"",0,353,"Hillyer","","Jim","Conservative","Conservateur",Y,Y,150
48027,"Medicine Hat--Cardston--Warner","Medicine Hat--Cardston--Warner"," 74","Medicine Hat",N,N,"",0,353,"Smith","","Brent","Green Party","Parti Vert",N,N,3
48027,"Medicine Hat--Cardston--Warner","Medicine Hat--Cardston--Warner"," 74","Medicine Hat",N,N,"",0,353,"Turner","","John Clayton","Independent","Indépendant",N,N,2
48027,"Medicine Hat--Cardston--Warner","Medicine Hat--Cardston--Warner"," 74","Medicine Hat",N,N,"",0,353,"Weir","","Erin","NDP-New Democratic Party","NPD-Nouveau Parti démocratique",N,N,34
48027,"Medicine Hat--Cardston--Warner","Medicine Hat--Cardston--Warner"," 75","Medicine Hat",N,N,"",0,329,"Allan","","Glen","Liberal","Libéral",N,N,36
48027,"Medicine Hat--Cardston--Warner","Medicine Hat--Cardston--Warner"," 75","Medicine Hat",N,N,"",0,329,"Hillyer","","Jim","Conservative","Conservateur",Y,Y,108
48027,"Medicine Hat--Cardston--Warner","Medicine Hat--Cardston--Warner"," 75","Medicine Hat",N,N,"",0,329,"Smith","","Brent","Green Party","Parti Vert",N,N,6
48027,"Medicine Hat--Cardston--Warner","Medicine Hat--Cardston--Warner"," 75","Medicine Hat",N,N,"",0,329,"Turner","","John Clayton","Independent","Indépendant",N,N,2
48027,"Medicine Hat--Cardston--Warner","Medicine Hat--Cardston--Warner"," 75","Medicine Hat",N,N,"",0,329,"Weir","","Erin","NDP-New Democratic Party","NPD-Nouveau Parti démocratique",N,N,24
48027,"Medicine Hat--Cardston--Warner","Medicine Hat--Cardston--Warner"," 76","Medicine Hat",N,N,"",0,474,"Allan","","Glen","Liberal","Libéral",N,N,60
48027,"Medicine Hat--Cardston--Warner","Medicine Hat--Cardston--Warner"," 76","Medicine Hat",N,N,"",0,474,"Hillyer","","Jim","Conservative","Conservateur",Y,Y,121
48027,"Medicine Hat--Cardston--Warner","Medicine Hat--Cardston--Warner"," 76","Medicine Hat",N,N,"",0,474,"Smith","","Brent","Green Party","Parti Vert",N,N,10
48027,"Medicine Hat--Cardston--Warner","Medicine Hat--Cardston--Warner"," 76","Medicine Hat",N,N,"",0,474,"Turner","","John Clayton","Independent","Indépendant",N,N,2
48027,"Medicine Hat--Cardston--Warner","Medicine Hat--Cardston--Warner"," 76","Medicine Hat",N,N,"",0,474,"Weir","","Erin","NDP-New Democratic Party","NPD-Nouveau Parti démocratique",N,N,28
48027,"Medicine Hat--Cardston--Warner","Medicine Hat--Cardston--Warner"," 77","Medicine Hat",N,N,"",0,437,"Allan","","Glen","Liberal","Libéral",N,N,74
48027,"Medicine Hat--Cardston--Warner","Medicine Hat--Cardston--Warner"," 77","Medicine Hat",N,N,"",0,437,"Hillyer","","Jim","Conservative","Conservateur",Y,Y,180
48027,"Medicine Hat--Cardston--Warner","Medicine Hat--Cardston--Warner"," 77","Medicine Hat",N,N,"",0,437,"Smith","","Brent","Green Party","Parti Vert",N,N,4
48027,"Medicine Hat--Cardston--Warner","Medicine Hat--Cardston--Warner"," 77","Medicine Hat",N,N,"",0,437,"Turner","","John Clayton","Independent","Indépendant",N,N,1
48027,"Medicine Hat--Cardston--Warner","Medicine Hat--Cardston--Warner"," 77","Medicine Hat",N,N,"",0,437,"Weir","","Erin","NDP-New Democratic Party","NPD-Nouveau Parti démocratique",N,N,19
48027,"Medicine Hat--Cardston--Warner","Medicine Hat--Cardston--Warner"," 78","Medicine Hat",N,N,"",0,376,"Allan","","Glen","Liberal","Libéral",N,N,38
48027,"Medicine Hat--Cardston--Warner","Medicine Hat--Cardston--Warner"," 78","Medicine Hat",N,N,"",0,376,"Hillyer","","Jim","Conservative","Conservateur",Y,Y,136
48027,"Medicine Hat--Cardston--Warner","Medicine Hat--Cardston--Warner"," 78","Medicine Hat",N,N,"",0,376,"Smith","","Brent","Green Party","Parti Vert",N,N,4
48027,"Medicine Hat--Cardston--Warner","Medicine Hat--Cardston--Warner"," 78","Medicine Hat",N,N,"",0,376,"Turner","","John Clayton","Independent","Indépendant",N,N,3
48027,"Medicine Hat--Cardston--Warner","Medicine Hat--Cardston--Warner"," 78","Medicine Hat",N,N,"",0,376,"Weir","","Erin","NDP-New Democratic Party","NPD-Nouveau Parti démocratique",N,N,11
48027,"Medicine Hat--Cardston--Warner","Medicine Hat--Cardston--Warner"," 79","Medicine Hat",N,N,"",0,342,"Allan","","Glen","Liberal","Libéral",N,N,63
48027,"Medicine Hat--Cardston--Warner","Medicine Hat--Cardston--Warner"," 79","Medicine Hat",N,N,"",0,342,"Hillyer","","Jim","Conservative","Conservateur",Y,Y,162
48027,"Medicine Hat--Cardston--Warner","Medicine Hat--Cardston--Warner"," 79","Medicine Hat",N,N,"",0,342,"Smith","","Brent","Green Party","Parti Vert",N,N,11
48027,"Medicine Hat--Cardston--Warner","Medicine Hat--Cardston--Warner"," 79","Medicine Hat",N,N,"",0,342,"Turner","","John Clayton","Independent","Indépendant",N,N,1
48027,"Medicine Hat--Cardston--Warner","Medicine Hat--Cardston--Warner"," 79","Medicine Hat",N,N,"",0,342,"Weir","","Erin","NDP-New Democratic Party","NPD-Nouveau Parti démocratique",N,N,16
48027,"Medicine Hat--Cardston--Warner","Medicine Hat--Cardston--Warner"," 80","Medicine Hat",N,N,"",1,376,"Allan","","Glen","Liberal","Libéral",N,N,50
48027,"Medicine Hat--Cardston--Warner","Medicine Hat--Cardston--Warner"," 80","Medicine Hat",N,N,"",1,376,"Hillyer","","Jim","Conservative","Conservateur",Y,Y,150
48027,"Medicine Hat--Cardston--Warner","Medicine Hat--Cardston--Warner"," 80","Medicine Hat",N,N,"",1,376,"Smith","","Brent","Green Party","Parti Vert",N,N,2
48027,"Medicine Hat--Cardston--Warner","Medicine Hat--Cardston--Warner"," 80","Medicine Hat",N,N,"",1,376,"Turner","","John Clayton","Independent","Indépendant",N,N,0
48027,"Medicine Hat--Cardston--Warner","Medicine Hat--Cardston--Warner"," 80","Medicine Hat",N,N,"",1,376,"Weir","","Erin","NDP-New Democratic Party","NPD-Nouveau Parti démocratique",N,N,20
48027,"Medicine Hat--Cardston--Warner","Medicine Hat--Cardston--Warner"," 81","Medicine Hat",N,N,"",0,321,"Allan","","Glen","Liberal","Libéral",N,N,44
48027,"Medicine Hat--Cardston--Warner","Medicine Hat--Cardston--Warner"," 81","Medicine Hat",N,N,"",0,321,"Hillyer","","Jim","Conservative","Conservateur",Y,Y,85
48027,"Medicine Hat--Cardston--Warner","Medicine Hat--Cardston--Warner"," 81","Medicine Hat",N,N,"",0,321,"Smith","","Brent","Green Party","Parti Vert",N,N,4
48027,"Medicine Hat--Cardston--Warner","Medicine Hat--Cardston--Warner"," 81","Medicine Hat",N,N,"",0,321,"Turner","","John Clayton","Independent","Indépendant",N,N,1
48027,"Medicine Hat--Cardston--Warner","Medicine Hat--Cardston--Warner"," 81","Medicine Hat",N,N,"",0,321,"Weir","","Erin","NDP-New Democratic Party","NPD-Nouveau Parti démocratique",N,N,13
48027,"Medicine Hat--Cardston--Warner","Medicine Hat--Cardston--Warner"," 82","Medicine Hat",N,N,"",0,362,"Allan","","Glen","Liberal","Libéral",N,N,33
48027,"Medicine Hat--Cardston--Warner","Medicine Hat--Cardston--Warner"," 82","Medicine Hat",N,N,"",0,362,"Hillyer","","Jim","Conservative","Conservateur",Y,Y,150
48027,"Medicine Hat--Cardston--Warner","Medicine Hat--Cardston--Warner"," 82","Medicine Hat",N,N,"",0,362,"Smith","","Brent","Green Party","Parti Vert",N,N,5
48027,"Medicine Hat--Cardston--Warner","Medicine Hat--Cardston--Warner"," 82","Medicine Hat",N,N,"",0,362,"Turner","","John Clayton","Independent","Indépendant",N,N,1
48027,"Medicine Hat--Cardston--Warner","Medicine Hat--Cardston--Warner"," 82","Medicine Hat",N,N,"",0,362,"Weir","","Erin","NDP-New Democratic Party","NPD-Nouveau Parti démocratique",N,N,21
48027,"Medicine Hat--Cardston--Warner","Medicine Hat--Cardston--Warner"," 83","Medicine Hat",N,N,"",1,420,"Allan","","Glen","Liberal","Libéral",N,N,35
48027,"Medicine Hat--Cardston--Warner","Medicine Hat--Cardston--Warner"," 83","Medicine Hat",N,N,"",1,420,"Hillyer","","Jim","Conservative","Conservateur",Y,Y,111
48027,"Medicine Hat--Cardston--Warner","Medicine Hat--Cardston--Warner"," 83","Medicine Hat",N,N,"",1,420,"Smith","","Brent","Green Party","Parti Vert",N,N,8
48027,"Medicine Hat--Cardston--Warner","Medicine Hat--Cardston--Warner"," 83","Medicine Hat",N,N,"",1,420,"Turner","","John Clayton","Independent","Indépendant",N,N,3
48027,"Medicine Hat--Cardston--Warner","Medicine Hat--Cardston--Warner"," 83","Medicine Hat",N,N,"",1,420,"Weir","","Erin","NDP-New Democratic Party","NPD-Nouveau Parti démocratique",N,N,18
48027,"Medicine Hat--Cardston--Warner","Medicine Hat--Cardston--Warner"," 84","Medicine Hat",N,N,"",0,384,"Allan","","Glen","Liberal","Libéral",N,N,38
