Electoral District Number/Numéro de circonscription,Electoral District Name_English/Nom de circonscription_Anglais,Electoral District Name_French/Nom de circonscription_Français,Polling Station Number/Numéro du bureau de scrutin,Polling Station Name/Nom du bureau de scrutin,Void Poll Indicator/Indicateur de bureau supprimé,No Poll Held Indicator/Indicateur de bureau sans scrutin,Merge With/Fusionné avec,Rejected Ballots for Polling Station/Bulletins rejetés du bureau,Electors for Polling Station/Électeurs du bureau,Candidate’s Family Name/Nom de famille du candidat,Candidate’s Middle Name/Second prénom du candidat,Candidate’s First Name/Prénom du candidat,Political Affiliation Name_English/Appartenance politique_Anglais,Political Affiliation Name_French/Appartenance politique_Français,Incumbent Indicator/Indicateur_Candidat sortant,Elected Candidate Indicator/Indicateur du candidat élu,Candidate Poll Votes Count/Votes du candidat pour le bureau
35081,"Parkdale--High Park","Parkdale--High Park"," 44B","Toronto",N,N,"408",0,31,"Royer","","Carol","Independent","Indépendant",N,N,0
35081,"Parkdale--High Park","Parkdale--High Park"," 44B","Toronto",N,N,"408",0,31,"Virani","","Arif","Liberal","Libéral",N,Y,0
35081,"Parkdale--High Park","Parkdale--High Park"," 44C","Toronto",N,N,"",0,217,"Allen","","Ian","Conservative","Conservateur",N,N,26
35081,"Parkdale--High Park","Parkdale--High Park"," 44C","Toronto",N,N,"",0,217,"Gershuny","","Lorne","Marxist-Leninist","Marxiste-Léniniste",N,N,1
35081,"Parkdale--High Park","Parkdale--High Park"," 44C","Toronto",N,N,"",0,217,"Jeftovic","","Mark","Libertarian","Libertarien",N,N,0
35081,"Parkdale--High Park","Parkdale--High Park"," 44C","Toronto",N,N,"",0,217,"Nash","","Peggy","NDP-New Democratic Party","NPD-Nouveau Parti démocratique",Y,N,40
35081,"Parkdale--High Park","Parkdale--High Park"," 44C","Toronto",N,N,"",0,217,"Parker","","Terry","Radical Marijuana","Radical Marijuana",N,N,0
35081,"Parkdale--High Park","Parkdale--High Park"," 44C","Toronto",N,N,"",0,217,"Phipps","","Adam","Green Party","Parti Vert",N,N,5
35081,"Parkdale--High Park","Parkdale--High Park"," 44C","Toronto",N,N,"",0,217,"Royer","","Carol","Independent","Indépendant",N,N,0
35081,"Parkdale--High Park","Parkdale--High Park"," 44C","Toronto",N,N,"",0,217,"Virani","","Arif","Liberal","Libéral",N,Y,66
35081,"Parkdale--High Park","Parkdale--High Park"," 45","Toronto",N,N,"",1,466,"Allen","","Ian","Conservative","Conservateur",N,N,34
35081,"Parkdale--High Park","Parkdale--High Park"," 45","Toronto",N,N,"",1,466,"Gershuny","","Lorne","Marxist-Leninist","Marxiste-Léniniste",N,N,0
35081,"Parkdale--High Park","Parkdale--High Park"," 45","Toronto",N,N,"",1,466,"Jeftovic","","Mark","Libertarian","Libertarien",N,N,2
35081,"Parkdale--High Park","Parkdale--High Park"," 45","Toronto",N,N,"",1,466,"Nash","","Peggy","NDP-New Democratic Party","NPD-Nouveau Parti démocratique",Y,N,135
35081,"Parkdale--High Park","Parkdale--High Park"," 45","Toronto",N,N,"",1,466,"Parker","","Terry","Radical Marijuana","Radical Marijuana",N,N,1
35081,"Parkdale--High Park","Parkdale--High Park"," 45","Toronto",N,N,"",1,466,"Phipps","","Adam","Green Party","Parti Vert",N,N,9
35081,"Parkdale--High Park","Parkdale--High Park"," 45","Toronto",N,N,"",1,466,"Royer","","Carol","Independent","Indépendant",N,N,1
35081,"Parkdale--High Park","Parkdale--High Park"," 45","Toronto",N,N,"",1,466,"Virani","","Arif","Liberal","Libéral",N,Y,104
35081,"Parkdale--High Park","Parkdale--High Park"," 46","Toronto",N,N,"",4,502,"Allen","","Ian","Conservative","Conservateur",N,N,31
35081,"Parkdale--High Park","Parkdale--High Park"," 46","Toronto",N,N,"",4,502,"Gershuny","","Lorne","Marxist-Leninist","Marxiste-Léniniste",N,N,2
35081,"Parkdale--High Park","Parkdale--High Park"," 46","Toronto",N,N,"",4,502,"Jeftovic","","Mark","Libertarian","Libertarien",N,N,5
35081,"Parkdale--High Park","Parkdale--High Park"," 46","Toronto",N,N,"",4,502,"Nash","","Peggy","NDP-New Democratic Party","NPD-Nouveau Parti démocratique",Y,N,147
35081,"Parkdale--High Park","Parkdale--High Park"," 46","Toronto",N,N,"",4,502,"Parker","","Terry","Radical Marijuana","Radical Marijuana",N,N,2
35081,"Parkdale--High Park","Parkdale--High Park"," 46","Toronto",N,N,"",4,502,"Phipps","","Adam","Green Party","Parti Vert",N,N,3
35081,"Parkdale--High Park","Parkdale--High Park"," 46","Toronto",N,N,"",4,502,"Royer","","Carol","Independent","Indépendant",N,N,2
35081,"Parkdale--High Park","Parkdale--High Park"," 46","Toronto",N,N,"",4,502,"Virani","","Arif","Liberal","Libéral",N,Y,118
35081,"Parkdale--High Park","Parkdale--High Park"," 47","Toronto",N,N,"",0,489,"Allen","","Ian","Conservative","Conservateur",N,N,33
35081,"Parkdale--High Park","Parkdale--High Park"," 47","Toronto",N,N,"",0,489,"Gershuny","","Lorne","Marxist-Leninist","Marxiste-Léniniste",N,N,0
35081,"Parkdale--High Park","Parkdale--High Park"," 47","Toronto",N,N,"",0,489,"Jeftovic","","Mark","Libertarian","Libertarien",N,N,1
35081,"Parkdale--High Park","Parkdale--High Park"," 47","Toronto",N,N,"",0,489,"Nash","","Peggy","NDP-New Democratic Party","NPD-Nouveau Parti démocratique",Y,N,111
35081,"Parkdale--High Park","Parkdale--High Park"," 47","Toronto",N,N,"",0,489,"Parker","","Terry","Radical Marijuana","Radical Marijuana",N,N,1
35081,"Parkdale--High Park","Parkdale--High Park"," 47","Toronto",N,N,"",0,489,"Phipps","","Adam","Green Party","Parti Vert",N,N,11
35081,"Parkdale--High Park","Parkdale--High Park"," 47","Toronto",N,N,"",0,489,"Royer","","Carol","Independent","Indépendant",N,N,0
35081,"Parkdale--High Park","Parkdale--High Park"," 47","Toronto",N,N,"",0,489,"Virani","","Arif","Liberal","Libéral",N,Y,114
35081,"Parkdale--High Park","Parkdale--High Park"," 48","Toronto",N,N,"",3,422,"Allen","","Ian","Conservative","Conservateur",N,N,20
35081,"Parkdale--High Park","Parkdale--High Park"," 48","Toronto",N,N,"",3,422,"Gershuny","","Lorne","Marxist-Leninist","Marxiste-Léniniste",N,N,2
35081,"Parkdale--High Park","Parkdale--High Park"," 48","Toronto",N,N,"",3,422,"Jeftovic","","Mark","Libertarian","Libertarien",N,N,1
35081,"Parkdale--High Park","Parkdale--High Park"," 48","Toronto",N,N,"",3,422,"Nash","","Peggy","NDP-New Democratic Party","NPD-Nouveau Parti démocratique",Y,N,84
35081,"Parkdale--High Park","Parkdale--High Park"," 48","Toronto",N,N,"",3,422,"Parker","","Terry","Radical Marijuana","Radical Marijuana",N,N,0
35081,"Parkdale--High Park","Parkdale--High Park"," 48","Toronto",N,N,"",3,422,"Phipps","","Adam","Green Party","Parti Vert",N,N,11
35081,"Parkdale--High Park","Parkdale--High Park"," 48","Toronto",N,N,"",3,422,"Royer","","Carol","Independent","Indépendant",N,N,0
35081,"Parkdale--High Park","Parkdale--High Park"," 48","Toronto",N,N,"",3,422,"Virani","","Arif","Liberal","Libéral",N,Y,105
35081,"Parkdale--High Park","Parkdale--High Park"," 49","Toronto",N,N,"",3,490,"Allen","","Ian","Conservative","Conservateur",N,N,29
35081,"Parkdale--High Park","Parkdale--High Park"," 49","Toronto",N,N,"",3,490,"Gershuny","","Lorne","Marxist-Leninist","Marxiste-Léniniste",N,N,0
35081,"Parkdale--High Park","Parkdale--High Park"," 49","Toronto",N,N,"",3,490,"Jeftovic","","Mark","Libertarian","Libertarien",N,N,1
35081,"Parkdale--High Park","Parkdale--High Park"," 49","Toronto",N,N,"",3,490,"Nash","","Peggy","NDP-New Democratic Party","NPD-Nouveau Parti démocratique",Y,N,132
35081,"Parkdale--High Park","Parkdale--High Park"," 49","Toronto",N,N,"",3,490,"Parker","","Terry","Radical Marijuana","Radical Marijuana",N,N,1
35081,"Parkdale--High Park","Parkdale--High Park"," 49","Toronto",N,N,"",3,490,"Phipps","","Adam","Green Party","Parti Vert",N,N,8
35081,"Parkdale--High Park","Parkdale--High Park"," 49","Toronto",N,N,"",3,490,"Royer","","Carol","Independent","Indépendant",N,N,0
35081,"Parkdale--High Park","Parkdale--High Park"," 49","Toronto",N,N,"",3,490,"Virani","","Arif","Liberal","Libéral",N,Y,111
35081,"Parkdale--High Park","Parkdale--High Park"," 50","Toronto",N,N,"",0,374,"Allen","","Ian","Conservative","Conservateur",N,N,31
35081,"Parkdale--High Park","Parkdale--High Park"," 50","Toronto",N,N,"",0,374,"Gershuny","","Lorne","Marxist-Leninist","Marxiste-Léniniste",N,N,0
35081,"Parkdale--High Park","Parkdale--High Park"," 50","Toronto",N,N,"",0,374,"Jeftovic","","Mark","Libertarian","Libertarien",N,N,0
35081,"Parkdale--High Park","Parkdale--High Park"," 50","Toronto",N,N,"",0,374,"Nash","","Peggy","NDP-New Democratic Party","NPD-Nouveau Parti démocratique",Y,N,83
35081,"Parkdale--High Park","Parkdale--High Park"," 50","Toronto",N,N,"",0,374,"Parker","","Terry","Radical Marijuana","Radical Marijuana",N,N,1
35081,"Parkdale--High Park","Parkdale--High Park"," 50","Toronto",N,N,"",0,374,"Phipps","","Adam","Green Party","Parti Vert",N,N,7
35081,"Parkdale--High Park","Parkdale--High Park"," 50","Toronto",N,N,"",0,374,"Royer","","Carol","Independent","Indépendant",N,N,0
35081,"Parkdale--High Park","Parkdale--High Park"," 50","Toronto",N,N,"",0,374,"Virani","","Arif","Liberal","Libéral",N,Y,101
35081,"Parkdale--High Park","Parkdale--High Park"," 51","Toronto",N,N,"",0,458,"Allen","","Ian","Conservative","Conservateur",N,N,22
35081,"Parkdale--High Park","Parkdale--High Park"," 51","Toronto",N,N,"",0,458,"Gershuny","","Lorne","Marxist-Leninist","Marxiste-Léniniste",N,N,0
35081,"Parkdale--High Park","Parkdale--High Park"," 51","Toronto",N,N,"",0,458,"Jeftovic","","Mark","Libertarian","Libertarien",N,N,0
35081,"Parkdale--High Park","Parkdale--High Park"," 51","Toronto",N,N,"",0,458,"Nash","","Peggy","NDP-New Democratic Party","NPD-Nouveau Parti démocratique",Y,N,101
35081,"Parkdale--High Park","Parkdale--High Park"," 51","Toronto",N,N,"",0,458,"Parker","","Terry","Radical Marijuana","Radical Marijuana",N,N,2
35081,"Parkdale--High Park","Parkdale--High Park"," 51","Toronto",N,N,"",0,458,"Phipps","","Adam","Green Party","Parti Vert",N,N,12
35081,"Parkdale--High Park","Parkdale--High Park"," 51","Toronto",N,N,"",0,458,"Royer","","Carol","Independent","Indépendant",N,N,0
35081,"Parkdale--High Park","Parkdale--High Park"," 51","Toronto",N,N,"",0,458,"Virani","","Arif","Liberal","Libéral",N,Y,112
35081,"Parkdale--High Park","Parkdale--High Park"," 52","Toronto",N,N,"",0,460,"Allen","","Ian","Conservative","Conservateur",N,N,25
35081,"Parkdale--High Park","Parkdale--High Park"," 52","Toronto",N,N,"",0,460,"Gershuny","","Lorne","Marxist-Leninist","Marxiste-Léniniste",N,N,0
35081,"Parkdale--High Park","Parkdale--High Park"," 52","Toronto",N,N,"",0,460,"Jeftovic","","Mark","Libertarian","Libertarien",N,N,3
35081,"Parkdale--High Park","Parkdale--High Park"," 52","Toronto",N,N,"",0,460,"Nash","","Peggy","NDP-New Democratic Party","NPD-Nouveau Parti démocratique",Y,N,105
35081,"Parkdale--High Park","Parkdale--High Park"," 52","Toronto",N,N,"",0,460,"Parker","","Terry","Radical Marijuana","Radical Marijuana",N,N,1
35081,"Parkdale--High Park","Parkdale--High Park"," 52","Toronto",N,N,"",0,460,"Phipps","","Adam","Green Party","Parti Vert",N,N,14
35081,"Parkdale--High Park","Parkdale--High Park"," 52","Toronto",N,N,"",0,460,"Royer","","Carol","Independent","Indépendant",N,N,0
35081,"Parkdale--High Park","Parkdale--High Park"," 52","Toronto",N,N,"",0,460,"Virani","","Arif","Liberal","Libéral",N,Y,103
35081,"Parkdale--High Park","Parkdale--High Park"," 53","Toronto",N,N,"",1,538,"Allen","","Ian","Conservative","Conservateur",N,N,36
35081,"Parkdale--High Park","Parkdale--High Park"," 53","Toronto",N,N,"",1,538,"Gershuny","","Lorne","Marxist-Leninist","Marxiste-Léniniste",N,N,0
35081,"Parkdale--High Park","Parkdale--High Park"," 53","Toronto",N,N,"",1,538,"Jeftovic","","Mark","Libertarian","Libertarien",N,N,2
35081,"Parkdale--High Park","Parkdale--High Park"," 53","Toronto",N,N,"",1,538,"Nash","","Peggy","NDP-New Democratic Party","NPD-Nouveau Parti démocratique",Y,N,115
35081,"Parkdale--High Park","Parkdale--High Park"," 53","Toronto",N,N,"",1,538,"Parker","","Terry","Radical Marijuana","Radical Marijuana",N,N,0
35081,"Parkdale--High Park","Parkdale--High Park"," 53","Toronto",N,N,"",1,538,"Phipps","","Adam","Green Party","Parti Vert",N,N,11
35081,"Parkdale--High Park","Parkdale--High Park"," 53","Toronto",N,N,"",1,538,"Royer","","Carol","Independent","Indépendant",N,N,1
35081,"Parkdale--High Park","Parkdale--High Park"," 53","Toronto",N,N,"",1,538,"Virani","","Arif","Liberal","Libéral",N,Y,128
35081,"Parkdale--High Park","Parkdale--High Park"," 54","Toronto",N,N,"",0,375,"Allen","","Ian","Conservative","Conservateur",N,N,48
35081,"Parkdale--High Park","Parkdale--High Park"," 54","Toronto",N,N,"",0,375,"Gershuny","","Lorne","Marxist-Leninist","Marxiste-Léniniste",N,N,0
35081,"Parkdale--High Park","Parkdale--High Park"," 54","Toronto",N,N,"",0,375,"Jeftovic","","Mark","Libertarian","Libertarien",N,N,2
35081,"Parkdale--High Park","Parkdale--High Park"," 54","Toronto",N,N,"",0,375,"Nash","","Peggy","NDP-New Democratic Party","NPD-Nouveau Parti démocratique",Y,N,77
35081,"Parkdale--High Park","Parkdale--High Park"," 54","Toronto",N,N,"",0,375,"Parker","","Terry","Radical Marijuana","Radical Marijuana",N,N,1
35081,"Parkdale--High Park","Parkdale--High Park"," 54","Toronto",N,N,"",0,375,"Phipps","","Adam","Green Party","Parti Vert",N,N,11
35081,"Parkdale--High Park","Parkdale--High Park"," 54","Toronto",N,N,"",0,375,"Royer","","Carol","Independent","Indépendant",N,N,0
35081,"Parkdale--High Park","Parkdale--High Park"," 54","Toronto",N,N,"",0,375,"Virani","","Arif","Liberal","Libéral",N,Y,107
35081,"Parkdale--High Park","Parkdale--High Park"," 55","Toronto",N,N,"",1,404,"Allen","","Ian","Conservative","Conservateur",N,N,16
35081,"Parkdale--High Park","Parkdale--High Park"," 55","Toronto",N,N,"",1,404,"Gershuny","","Lorne","Marxist-Leninist","Marxiste-Léniniste",N,N,0
35081,"Parkdale--High Park","Parkdale--High Park"," 55","Toronto",N,N,"",1,404,"Jeftovic","","Mark","Libertarian","Libertarien",N,N,1
35081,"Parkdale--High Park","Parkdale--High Park"," 55","Toronto",N,N,"",1,404,"Nash","","Peggy","NDP-New Democratic Party","NPD-Nouveau Parti démocratique",Y,N,87
35081,"Parkdale--High Park","Parkdale--High Park"," 55","Toronto",N,N,"",1,404,"Parker","","Terry","Radical Marijuana","Radical Marijuana",N,N,1
35081,"Parkdale--High Park","Parkdale--High Park"," 55","Toronto",N,N,"",1,404,"Phipps","","Adam","Green Party","Parti Vert",N,N,10
35081,"Parkdale--High Park","Parkdale--High Park"," 55","Toronto",N,N,"",1,404,"Royer","","Carol","Independent","Indépendant",N,N,0
35081,"Parkdale--High Park","Parkdale--High Park"," 55","Toronto",N,N,"",1,404,"Virani","","Arif","Liberal","Libéral",N,Y,92
35081,"Parkdale--High Park","Parkdale--High Park"," 56","Toronto",N,N,"",2,373,"Allen","","Ian","Conservative","Conservateur",N,N,41
35081,"Parkdale--High Park","Parkdale--High Park"," 56","Toronto",N,N,"",2,373,"Gershuny","","Lorne","Marxist-Leninist","Marxiste-Léniniste",N,N,0
35081,"Parkdale--High Park","Parkdale--High Park"," 56","Toronto",N,N,"",2,373,"Jeftovic","","Mark","Libertarian","Libertarien",N,N,6
35081,"Parkdale--High Park","Parkdale--High Park"," 56","Toronto",N,N,"",2,373,"Nash","","Peggy","NDP-New Democratic Party","NPD-Nouveau Parti démocratique",Y,N,71
35081,"Parkdale--High Park","Parkdale--High Park"," 56","Toronto",N,N,"",2,373,"Parker","","Terry","Radical Marijuana","Radical Marijuana",N,N,1
35081,"Parkdale--High Park","Parkdale--High Park"," 56","Toronto",N,N,"",2,373,"Phipps","","Adam","Green Party","Parti Vert",N,N,4
35081,"Parkdale--High Park","Parkdale--High Park"," 56","Toronto",N,N,"",2,373,"Royer","","Carol","Independent","Indépendant",N,N,0
35081,"Parkdale--High Park","Parkdale--High Park"," 56","Toronto",N,N,"",2,373,"Virani","","Arif","Liberal","Libéral",N,Y,91
35081,"Parkdale--High Park","Parkdale--High Park"," 57","Toronto",N,N,"",4,413,"Allen","","Ian","Conservative","Conservateur",N,N,33
35081,"Parkdale--High Park","Parkdale--High Park"," 57","Toronto",N,N,"",4,413,"Gershuny","","Lorne","Marxist-Leninist","Marxiste-Léniniste",N,N,1
35081,"Parkdale--High Park","Parkdale--High Park"," 57","Toronto",N,N,"",4,413,"Jeftovic","","Mark","Libertarian","Libertarien",N,N,4
35081,"Parkdale--High Park","Parkdale--High Park"," 57","Toronto",N,N,"",4,413,"Nash","","Peggy","NDP-New Democratic Party","NPD-Nouveau Parti démocratique",Y,N,107
35081,"Parkdale--High Park","Parkdale--High Park"," 57","Toronto",N,N,"",4,413,"Parker","","Terry","Radical Marijuana","Radical Marijuana",N,N,4
35081,"Parkdale--High Park","Parkdale--High Park"," 57","Toronto",N,N,"",4,413,"Phipps","","Adam","Green Party","Parti Vert",N,N,8
35081,"Parkdale--High Park","Parkdale--High Park"," 57","Toronto",N,N,"",4,413,"Royer","","Carol","Independent","Indépendant",N,N,1
35081,"Parkdale--High Park","Parkdale--High Park"," 57","Toronto",N,N,"",4,413,"Virani","","Arif","Liberal","Libéral",N,Y,100
35081,"Parkdale--High Park","Parkdale--High Park"," 58A","Toronto",N,N,"57",0,65,"Allen","","Ian","Conservative","Conservateur",N,N,0
35081,"Parkdale--High Park","Parkdale--High Park"," 58A","Toronto",N,N,"57",0,65,"Gershuny","","Lorne","Marxist-Leninist","Marxiste-Léniniste",N,N,0
35081,"Parkdale--High Park","Parkdale--High Park"," 58A","Toronto",N,N,"57",0,65,"Jeftovic","","Mark","Libertarian","Libertarien",N,N,0
35081,"Parkdale--High Park","Parkdale--High Park"," 58A","Toronto",N,N,"57",0,65,"Nash","","Peggy","NDP-New Democratic Party","NPD-Nouveau Parti démocratique",Y,N,0
35081,"Parkdale--High Park","Parkdale--High Park"," 58A","Toronto",N,N,"57",0,65,"Parker","","Terry","Radical Marijuana","Radical Marijuana",N,N,0
35081,"Parkdale--High Park","Parkdale--High Park"," 58A","Toronto",N,N,"57",0,65,"Phipps","","Adam","Green Party","Parti Vert",N,N,0
35081,"Parkdale--High Park","Parkdale--High Park"," 58A","Toronto",N,N,"57",0,65,"Royer","","Carol","Independent","Indépendant",N,N,0
35081,"Parkdale--High Park","Parkdale--High Park"," 58A","Toronto",N,N,"57",0,65,"Virani","","Arif","Liberal","Libéral",N,Y,0
35081,"Parkdale--High Park","Parkdale--High Park"," 58B","Toronto",N,N,"",1,302,"Allen","","Ian","Conservative","Conservateur",N,N,19
35081,"Parkdale--High Park","Parkdale--High Park"," 58B","Toronto",N,N,"",1,302,"Gershuny","","Lorne","Marxist-Leninist","Marxiste-Léniniste",N,N,0
35081,"Parkdale--High Park","Parkdale--High Park"," 58B","Toronto",N,N,"",1,302,"Jeftovic","","Mark","Libertarian","Libertarien",N,N,0
35081,"Parkdale--High Park","Parkdale--High Park"," 58B","Toronto",N,N,"",1,302,"Nash","","Peggy","NDP-New Democratic Party","NPD-Nouveau Parti démocratique",Y,N,88
35081,"Parkdale--High Park","Parkdale--High Park"," 58B","Toronto",N,N,"",1,302,"Parker","","Terry","Radical Marijuana","Radical Marijuana",N,N,0
35081,"Parkdale--High Park","Parkdale--High Park"," 58B","Toronto",N,N,"",1,302,"Phipps","","Adam","Green Party","Parti Vert",N,N,10
35081,"Parkdale--High Park","Parkdale--High Park"," 58B","Toronto",N,N,"",1,302,"Royer","","Carol","Independent","Indépendant",N,N,1
35081,"Parkdale--High Park","Parkdale--High Park"," 58B","Toronto",N,N,"",1,302,"Virani","","Arif","Liberal","Libéral",N,Y,64
35081,"Parkdale--High Park","Parkdale--High Park"," 59","Toronto",N,N,"",2,368,"Allen","","Ian","Conservative","Conservateur",N,N,25
35081,"Parkdale--High Park","Parkdale--High Park"," 59","Toronto",N,N,"",2,368,"Gershuny","","Lorne","Marxist-Leninist","Marxiste-Léniniste",N,N,1
35081,"Parkdale--High Park","Parkdale--High Park"," 59","Toronto",N,N,"",2,368,"Jeftovic","","Mark","Libertarian","Libertarien",N,N,2
35081,"Parkdale--High Park","Parkdale--High Park"," 59","Toronto",N,N,"",2,368,"Nash","","Peggy","NDP-New Democratic Party","NPD-Nouveau Parti démocratique",Y,N,91
35081,"Parkdale--High Park","Parkdale--High Park"," 59","Toronto",N,N,"",2,368,"Parker","","Terry","Radical Marijuana","Radical Marijuana",N,N,1
35081,"Parkdale--High Park","Parkdale--High Park"," 59","Toronto",N,N,"",2,368,"Phipps","","Adam","Green Party","Parti Vert",N,N,3
35081,"Parkdale--High Park","Parkdale--High Park"," 59","Toronto",N,N,"",2,368,"Royer","","Carol","Independent","Indépendant",N,N,1
35081,"Parkdale--High Park","Parkdale--High Park"," 59","Toronto",N,N,"",2,368,"Virani","","Arif","Liberal","Libéral",N,Y,84
35081,"Parkdale--High Park","Parkdale--High Park"," 60","Toronto",N,N,"",0,426,"Allen","","Ian","Conservative","Conservateur",N,N,23
35081,"Parkdale--High Park","Parkdale--High Park"," 60","Toronto",N,N,"",0,426,"Gershuny","","Lorne","Marxist-Leninist","Marxiste-Léniniste",N,N,1
35081,"Parkdale--High Park","Parkdale--High Park"," 60","Toronto",N,N,"",0,426,"Jeftovic","","Mark","Libertarian","Libertarien",N,N,2
35081,"Parkdale--High Park","Parkdale--High Park"," 60","Toronto",N,N,"",0,426,"Nash","","Peggy","NDP-New Democratic Party","NPD-Nouveau Parti démocratique",Y,N,111
35081,"Parkdale--High Park","Parkdale--High Park"," 60","Toronto",N,N,"",0,426,"Parker","","Terry","Radical Marijuana","Radical Marijuana",N,N,1
35081,"Parkdale--High Park","Parkdale--High Park"," 60","Toronto",N,N,"",0,426,"Phipps","","Adam","Green Party","Parti Vert",N,N,6
35081,"Parkdale--High Park","Parkdale--High Park"," 60","Toronto",N,N,"",0,426,"Royer","","Carol","Independent","Indépendant",N,N,0
35081,"Parkdale--High Park","Parkdale--High Park"," 60","Toronto",N,N,"",0,426,"Virani","","Arif","Liberal","Libéral",N,Y,85
35081,"Parkdale--High Park","Parkdale--High Park"," 61","Toronto",N,N,"",0,376,"Allen","","Ian","Conservative","Conservateur",N,N,22
35081,"Parkdale--High Park","Parkdale--High Park"," 61","Toronto",N,N,"",0,376,"Gershuny","","Lorne","Marxist-Leninist","Marxiste-Léniniste",N,N,0
35081,"Parkdale--High Park","Parkdale--High Park"," 61","Toronto",N,N,"",0,376,"Jeftovic","","Mark","Libertarian","Libertarien",N,N,2
35081,"Parkdale--High Park","Parkdale--High Park"," 61","Toronto",N,N,"",0,376,"Nash","","Peggy","NDP-New Democratic Party","NPD-Nouveau Parti démocratique",Y,N,90
35081,"Parkdale--High Park","Parkdale--High Park"," 61","Toronto",N,N,"",0,376,"Parker","","Terry","Radical Marijuana","Radical Marijuana",N,N,0
35081,"Parkdale--High Park","Parkdale--High Park"," 61","Toronto",N,N,"",0,376,"Phipps","","Adam","Green Party","Parti Vert",N,N,11
35081,"Parkdale--High Park","Parkdale--High Park"," 61","Toronto",N,N,"",0,376,"Royer","","Carol","Independent","Indépendant",N,N,0
35081,"Parkdale--High Park","Parkdale--High Park"," 61","Toronto",N,N,"",0,376,"Virani","","Arif","Liberal","Libéral",N,Y,110
35081,"Parkdale--High Park","Parkdale--High Park"," 62","Toronto",N,N,"",1,549,"Allen","","Ian","Conservative","Conservateur",N,N,32
35081,"Parkdale--High Park","Parkdale--High Park"," 62","Toronto",N,N,"",1,549,"Gershuny","","Lorne","Marxist-Leninist","Marxiste-Léniniste",N,N,2
35081,"Parkdale--High Park","Parkdale--High Park"," 62","Toronto",N,N,"",1,549,"Jeftovic","","Mark","Libertarian","Libertarien",N,N,2
35081,"Parkdale--High Park","Parkdale--High Park"," 62","Toronto",N,N,"",1,549,"Nash","","Peggy","NDP-New Democratic Party","NPD-Nouveau Parti démocratique",Y,N,130
35081,"Parkdale--High Park","Parkdale--High Park"," 62","Toronto",N,N,"",1,549,"Parker","","Terry","Radical Marijuana","Radical Marijuana",N,N,1
35081,"Parkdale--High Park","Parkdale--High Park"," 62","Toronto",N,N,"",1,549,"Phipps","","Adam","Green Party","Parti Vert",N,N,6
35081,"Parkdale--High Park","Parkdale--High Park"," 62","Toronto",N,N,"",1,549,"Royer","","Carol","Independent","Indépendant",N,N,1
35081,"Parkdale--High Park","Parkdale--High Park"," 62","Toronto",N,N,"",1,549,"Virani","","Arif","Liberal","Libéral",N,Y,120
35081,"Parkdale--High Park","Parkdale--High Park"," 63","Toronto",N,N,"",2,419,"Allen","","Ian","Conservative","Conservateur",N,N,17
35081,"Parkdale--High Park","Parkdale--High Park"," 63","Toronto",N,N,"",2,419,"Gershuny","","Lorne","Marxist-Leninist","Marxiste-Léniniste",N,N,1
35081,"Parkdale--High Park","Parkdale--High Park"," 63","Toronto",N,N,"",2,419,"Jeftovic","","Mark","Libertarian","Libertarien",N,N,6
35081,"Parkdale--High Park","Parkdale--High Park"," 63","Toronto",N,N,"",2,419,"Nash","","Peggy","NDP-New Democratic Party","NPD-Nouveau Parti démocratique",Y,N,78
35081,"Parkdale--High Park","Parkdale--High Park"," 63","Toronto",N,N,"",2,419,"Parker","","Terry","Radical Marijuana","Radical Marijuana",N,N,0
35081,"Parkdale--High Park","Parkdale--High Park"," 63","Toronto",N,N,"",2,419,"Phipps","","Adam","Green Party","Parti Vert",N,N,5
35081,"Parkdale--High Park","Parkdale--High Park"," 63","Toronto",N,N,"",2,419,"Royer","","Carol","Independent","Indépendant",N,N,0
35081,"Parkdale--High Park","Parkdale--High Park"," 63","Toronto",N,N,"",2,419,"Virani","","Arif","Liberal","Libéral",N,Y,89
35081,"Parkdale--High Park","Parkdale--High Park"," 64","Toronto",N,N,"",2,429,"Allen","","Ian","Conservative","Conservateur",N,N,20
35081,"Parkdale--High Park","Parkdale--High Park"," 64","Toronto",N,N,"",2,429,"Gershuny","","Lorne","Marxist-Leninist","Marxiste-Léniniste",N,N,2
35081,"Parkdale--High Park","Parkdale--High Park"," 64","Toronto",N,N,"",2,429,"Jeftovic","","Mark","Libertarian","Libertarien",N,N,1
35081,"Parkdale--High Park","Parkdale--High Park"," 64","Toronto",N,N,"",2,429,"Nash","","Peggy","NDP-New Democratic Party","NPD-Nouveau Parti démocratique",Y,N,85
35081,"Parkdale--High Park","Parkdale--High Park"," 64","Toronto",N,N,"",2,429,"Parker","","Terry","Radical Marijuana","Radical Marijuana",N,N,0
35081,"Parkdale--High Park","Parkdale--High Park"," 64","Toronto",N,N,"",2,429,"Phipps","","Adam","Green Party","Parti Vert",N,N,4
35081,"Parkdale--High Park","Parkdale--High Park"," 64","Toronto",N,N,"",2,429,"Royer","","Carol","Independent","Indépendant",N,N,0
35081,"Parkdale--High Park","Parkdale--High Park"," 64","Toronto",N,N,"",2,429,"Virani","","Arif","Liberal","Libéral",N,Y,123
35081,"Parkdale--High Park","Parkdale--High Park"," 65","Toronto",N,N,"",2,323,"Allen","","Ian","Conservative","Conservateur",N,N,16
